question,title,QType,Q_1,Q_2,Q_3,Q_4,Q_5,Answers
Az interfészek helyes kialakításához nem kell pontosan ismerni az adott alkalmazásokat és környezetüket.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
A komponens    alapú rendszerek feketedoboz-jellegű (black box) újrafelhasználás lehetőségével rendelkeznek.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A kép adatfajtával a feldolgozási módjuk szerint lehetséges honvédelmi, felderítési, földrajzi, mezőgazdasági, környezetvédelmi, gyógyászati.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A különböző diszpozíciós eljárások az SAP-rendszerben a különböző kontrolling eszközök alkalmazását definiálják.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"A laza csatolásnak az az előnye, hogy az elemek önmagukban is működőképesek, így nem őrzik meg függetlenségüket.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"A laza csatolásnak az az előnye, hogy az elemek önmagukban is működőképesek, így őrzik meg függetlenségüket.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A csatoltság azt jellemzi, hogy a rendszerkomponensek milyen mértékben függnek egymástól.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A lineáris szervezeti forma esetén magasak a költésgek, és sok az adminisztráció.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
A műveleti tervet (routing) mintának használják fel a gyártási vagy sorozatgyártási feladatoknál.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A szolgáltató az ügyfelek sokaságának kiszolgálását célozta,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A szolgáltató nem az ügyfelek sokaságának kiszolgálását célozta,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
A rekordszintű hiba összefüggéseket sérthet.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A rendelési lista elkészültekor a pénzügyi bizonylat is létrejön.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"A rendszer egymással összefüggésben levő részek (elemek) halmaza, amelyek egyetlen egészet alkotnak",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A rendszer-architektúrák közötti fő koncepciós különbséget a decentralizáltság mértéke adja.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"A rétegek a feladatot jól definiált, kisebb modulokra bontják.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A szervezet alapvető strukturális jellemzői közül a strukturális és személyorientált eszközök a koordinációs eszközök közé tartozik.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A szervezet alapvető strukturális jellemzői közül a technokratikus eszközök a kordinációs eszközök közé tartozik.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A szervezet definíciója szerint az egyének a cél érdekében folyamatosan tevékenykednek.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A szervezetek kialakulását befolyásoló tagi jellemzők: tartósság, újdonságtartalom.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
A technológiai műveleti terv (routing) a termelési folyamat egyes műveleteit írja le.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A terv rendelésből (planned order) gyártási megrendelés (production order) képezhető.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A transzformációs fázis az adatokat olyan közös alakra hozza, amely lehetővé teszi a döntéstámogató rendszerek lényegi feldolgozó algoritmusainak minél hatékonyabb futtatását.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A tranzakciók alkalmazások, amelyek üzleti folyamatokatfuttatnak az SAP-ban.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A tételnagyság meghatározásának módja (lot-sizing) a kontrolling szempontjából releváns az SAPrendszerben.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Minden réteg külön egységet alkot, amely a többi rétegtől függetlenül tervezhető és implementálható.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Minden réteg azonos egységet alkot, amely a többi rétegtől függetlenül tervezhető és implementálható.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Az alkalmazásintegráció folyamata az alkalmazástervezési folyamathoz hasonlít.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
A prezentációs réteg (presentation layer) feladata a felhasználóval való kapcsolattartás.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Nem a prezentációs réteg (presentation layer) feladata a felhasználóval való kapcsolattartás.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
" Az angol szakirodalom kétfajta rétegfogalmat különböztet meg. A **layer** a logikailag elkülönített rétegeket jelöli, míg a **tier** a fizikai szeparációt (kliens- vagy szerveroldalra telepített funkciók) hangsúlyozza.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
" Az angol szakirodalom kétfajta rétegfogalmat különböztet meg. A **tier** a logikailag elkülönített rétegeket jelöli, míg a **layer** a fizikai szeparációt (kliens- vagy szerveroldalra telepített funkciók) hangsúlyozza.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
A vastagkliens megoldásokra épülő vállalati információs rendszerek eseteként a folyamatos kapcsolat nélküli működés lehetőségét kínálják.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A vevő-anyag információs rekordok (customer-material info records) vevőspecifikus kiegészítőinformációkat tartalmazhatnak egy anyagra vonatkozóan.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A vékonykliensrendszer olyan kooperatív feldolgozási környezet, ahol az alkalmazásfejlesztés alapvetően vagy a távoli, vagy az elosztott prezentáció tervezési minta (lásd a 13. ábrát) alapján zajlik. ",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Vékonykliens környezetben természetes adottság a platformfüggetlenség.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A vállalatirányítási rendszerek egyfajta tipikus, jól bevált (best practice) folyamatkezelést biztosítanak.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A vállalatok által használt üzleti alkalmazások nem érhetőek el felhőszolgáltatásként, csak a nem üzletiek.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Adatforrások közül két féle forrást különböztetünk meg: külső, és belső források.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Adatnak nevezzük a számokkal leírható dolgokat, melyek számítástechnikai eszközökkel rögzíthetők, feldolgozhatók és megjeleníthetőek.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Adatvédelmi szempontból az eszközös ellenőrzés fizikai védelemi szinten valósul meg.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Adatvédelmi szempontból az rendszer szintű ellenőrzés adatfeldolgozási szinten valósul meg,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az ABAP Workbench egy Microsoft NAV fejlesztésű platform.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Az AWS a google nyilványos számításfelhő-szolgáltatása.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"A web 2.0-nél a szöveges vagy multimédiás tartalmat maguk a felhasználók hozzák létre, töltik fel, osztják meg egymással.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A web 2.0-nél a szöveges vagy multimédiás tartalmat nem a felhasználók hozzák létre, töltik fel, osztják meg egymással.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Az Azure a Microsoft nyilványos számításfelhő-szolgáltatása.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az Azure a SAP nyilvános számításfelhő-szolgáltatása.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Az ERP-vel (integrált vállalatirányitási rendszerrel) szemben követelmény a jogosultágnak megfelelő hozzáférés.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az MRP típusú diszpozíciós eljárás alapvetően az anyag múltbéli fogyásán alapul.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Az OLAP olyan adatfeldolgozó rendszerek közös elnevezése amelyek számos adattárolással, adatábrázolással és statisztikai feldolgozással kapcsolatos koncepciót magukba foglal.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az OLAP rendszerek jellemzően olvasásra vannak optimalizálva.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A OLAP rendszerek többnyire írási folyamatokat végeznek.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"OLAP rendszerekben a nyílt interneten, vagy bérelt vonali hálózaton online módon történik az adatok egyfajta valós idejű feldolgozása.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"OLAP-nál a dice az egyik művelet, amely szeletelést ,részkocka kiválasztást, illetve projekciót és szelekciót hajt végre.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A klasszikus OLAP megközelítésben az adattárházak adatai nem naprakészek, csupán bizonyos késleltetéssel tükrözik a vállalat állapotát.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az RTO és RPO használatakor a kieső időnek minimálisnak kell lennie.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az RTO és RPO használatakor egyszerű mechanizmusokat kell tervezni.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az RTO és RPO használatakor ki kell dolgozni a normál működéshez való visszatérés szabályait.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az RTO és RPO használatakor nem kell betartani a jogszabályokat.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
A Business One elsősorban a kis- és középvállalatokat célzó vállalatirányítási megoldás.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A Business Suite egy komplex szoftverrendszer, elsősorban nagyvállalatok részére.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A Business Suite egy komplex szoftverrendszer, elsősorban kis- és középvállalatok részére.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Az SD (Sales and Distribution) modul használata esetén legalább egy részleg (division) felvétele kötelező.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az SD (sales and distribution) modul használata esetén legalább egy értékesítési csatorna (distribution channel) létrehozása kötelező.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Az adat lényegében az információk jelentése, vagyis az információk értelmezése valamilyen (pl.: egyéni, szervezeti) tudás kontextusában.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Az adatbeviteli rendszerek, műszaki tervező rendszerek (CAD), vállalati műveleteket támogató rendszerek.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A Dummy érték jelenti, ha valamelyik adatból duplikáció van jelen.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
A hagyományos (legacy) rendszerek központi szerepet játszanak az adott vállalat működésében.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A hagyományos (legacy) rendszerek nem játszanak központi szerepet az adott vállalat működésében.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
A dobozos alkalmazások viszonylag gyors és megbízható megoldást kínálnak az egyes részterületek lefedésére.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
A dobozos alkalmazások viszonylag lassuú és megbízhatatlan megoldást kínálnak az egyes részterületek lefedésére.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"A vállalati rendszer-tervezői munkakör (enterprise architect), és az ezt betöltő személy fő feladata a vállalati rendszerekben alkalmazott műszaki megoldások összehangolása let",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A vállalati rendszer-tervezői munkakör (enterprise architect), és az ezt betöltő személy fő nem feladata a vállalati rendszerekben alkalmazott műszaki megoldások összehangolása let",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Összefüggésekből eredő hiba az rekordon belüli/közötti hiba, duplikáció és a „Dummy"" értékek.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Összefüggésekből eredő hiba a forma, értékkészleten kívül eső hiba és a matematikai helytelenség.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Az adatok forrásai szerint a sajtóból, hatóságoktól, piackutató cégek külső források.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az adatok forrásai szerint az eladási helyek, saját adatbankok, központok külső források.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Az adatszabványok olyan megegyezések, szabályszerűségek, amelyek az ismeretek tartalmát és megjelenítési formáját szabályozzák.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az adatszabványok olyan szabályszerűségek, amelyek teljesülését elvárjuk egy adattól.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az adattisztítás feladata a zaj, a redundancia és az inkonzisztencia eltávolítása a nyers adatokból, illetve a hiányos adatok valamilyen kezelése.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az alábbi felsorolás a szervezetek kialakítását befolyásoló környezeti tényezők: piac, tudományos-technikai tényezők, szervezetközi kapcsolatok.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az alábbi felsorolás a szervezetek kialakítását befolyásoló környezeti tényezők: sokféleség, vertikalitás, összetettség.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Az alábbi felsorolás a szervezetek kialakítását befolyásoló tagi tényezők: szakmai felkészültség, vezetési ismeretek, tekintély.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az alábbi felsorolás a szervezetek kialakítását befolyásoló vállalati adottságai: méret, eredet, telepítettség.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az anyag törzsben (material master) rögzített alapadatok (basic data) alkalmazhatóak a teljes vállalatra (client).,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az anyagtörzs (material master) minden beállítása releváns az anyagtervezés (material planning) szempontjából.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Az anyagtörzs (material master) nem minden beállítása releváns az anyagtervezés (material planning) szempontjából.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az anyagtörzsben (material master) a retrográd kivét (backflush) beállításának hatására a készletszint mindig optimális lesz.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Az anyagtörzsben (material master) a retrográd kivét (backflush)beállításának hatására az anyagmozgás automatikusankönyvelődik, amikor a gyártási megbízás visszajelzésre kerül(production order confirmation)",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az anyagtörzsben (material master) a retrográd kivét (blackflush) beállításának hatására az anyagmozgás automatikusan könyvelődik, amikor a gyártási megbízás visszajelzésre kerül (production order confirmation).",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az anyagtörzsben (material master) rögzített alapadatok (basic data) alkalmazhatók a teljes vállalatcsoportra (client).,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az anyagtörzsben (material master) rögzített alapadatok (basic data) nem alkalmazhatók a teljes vállalatcsoportra (client).,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Az anyagtörzsben (material master) rögzített alapadatok (basicdata) alkalmazhatók a teljes vállalatcsoportra (client),VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az együttműködési rendszerek, és a műszaki tervező rendszerek (CAD), nem sorolhatók a vállalati műveleteket támogató rendszerek közé.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Az elforgatás (pivot) művelete csak a megjelenítést érinti: arra ad lehetőséget, hogy a koordinátatengelyek sorrendjét vagy azok irányát felcseréljük.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az elosztott rendszerek számos egymástól függetlenül működő, lazán csatolt alkotóelemből épülnek fel.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az elosztott rendszerek számos egymástól függésben működő, lazán csatolt alkotóelemből épülnek fel.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
A központosított rendszerekben egy alkatrész meghibásodása az egész rendszer leállását okozhatja.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az információ lényegében az adatok jelentése, vagyis az adatok értelmezése valamilyen tudás kontextusban.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az információ olyan adat vagy ismeret, amely viselkedésünket befolyásolni képes.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az információs rendszer erőforrásai: eszközök, emberek, szabványok és eljárások.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az információs rendszerek alapvető feladata, hogy a döntéshozókat ellássa a vállalat működése szempontjából célszerű döntések meghozatalához szükséges információkkal.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az információs rendszerek különböző folyamatai minden esetben autamatizáltak.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Az információs rendszernek (definíciója alapján) része tárolását és szolgáltatását végző személyek, de nem része a technikai eszközök összessége.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Az információs rendszernek (definíciója alapján) része tárolását és szolgáltatását végző személyek, és tevékenységek és technikai eszközök összessége.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Az információs rendszernek CSAK az a célja, hogy a vállalat számára egy információs többlet értéket biztosításon.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Az operatív rendszereknek nem az a lényege, hogy az összegyűjtött bemeneti adatokat olyanra formára hozzák, amely a felhasználó számára megkönnyíti az adott helyzet megfelelő értékelését.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az átkönyvelés (transfer posting) mindig fizikai anyagmozgással jár.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Az átkönyvelés (transfer posting) nem jár feltétlenül fizikai anyagmozgatással.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Az áttolás (stock transfer) mindig fizikai anyagmozgatással jár.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Beszerzési igényből (purchase requisition) tervrendelés (planned order) képezhető.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Csak olyan termék értékesíthető, amelyik szerepel az anyagtörzsben",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Csak olyan termék értékesíthető, amelyik van raktáron",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Döntéshozatali hierarchia és információ igény szerint a stratégiai vezetés problémaszerkezete jól strukturált.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Döntéshozatali hierarchia és információ igény szerint az operatív vezetés problémaszerkezete jól strukturált.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Egy adatból gondolkodás vagy gépi feldolgozás útján új ismeretek és ezzel párhuzamosan újabb információk nyerhetđk. Egy adatnak annál nagyobb az információtartalma, minél kevésbé magától értetđdđ, azaz minél nehezebben lehet elđre kikövetkeztetni.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Egy adott művelet elvégzéséhez szükséges időt egy adottmunkaközpont (work center) határozza meg.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Egy beszerzési szervezetet (purchasing organization) minden esetben hozzá kell rendelni egy vállalathoz (company code).,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Egy beszerzési szervezetet (purchasing organization) nem kellminden esetben hozzárendelni egy vállalathoz (company code).,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Egy beszerzési szervezetet nem kell minden esetben hozzárendelni egy vállalathoz (company code).,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Egy kiszállítási pontot (shipping point) raktárhelyhez (storage location) lehet rendelni.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Egy kiszállítási pontot (shipping point) üzemekhez (plants) lehetrendelni.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Egy költségszámítási körhöz (controlling area) csak egy vállalat(company code) rendelhető.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Egy költségszámítási körhöz (controlling area) több vállalat (company code) is rendelhető.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Egy rendelési igény (purchase requisition) beszerzésimegrendelésé (purchase order) alakítható.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Egy szállítási rekord létrehozásakor a beszerzéshez és a könyveléshez vonatkozóan nem kell minden releváns adatot egy lépésben megadni.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Egy vastagkliens megoldásokra épülő vállalati információs rendszer biztonsági szempontból kedvezőbb, mint egy vékonykliensre épülő.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Egy vékönykliens megoldásokra épülő vállalati információs rendszer biztonsági szempontból kedvezőbb, mint egy vékonykliensre épülő.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Egy vevőtörzs rekord (vendor master record) létrehozásakor abeszerzéshez és könyveléshez vonatkozóan minden relevánsadatot egy lépésben kell megadni.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Egy vállalatirányítási rendszer folyamattesztelésének a célja az, hogy nem a feldolgozás sebességét, hanem az üzleti folyamatok helyességét és teljességét ellenőrizzük.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A teljesítménytesztelés célja az, hogy feltárja a rendszer teljesítőképességét a válaszidők és az átbocsátóképesség tekintetében",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Egy értékesítési szervezet (sales organization) csak egy vállalathoz (company code) tartozhat.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Egy értékesítési szervezet (sales organization) több vállalathoz (company code) is tartozhat.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Előfeldolgozásos adathiba feltárás hátránya, hogy össze kell szervezni a megfelelő alapfolyamatokkal.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Fel lehet venni utólag is az árut eladás (raktárból kiküldéselőtt),VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Gyártási megrendelésből (production order) tervrendelés (planed order) képezhető.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Helytelen értékekről beszélünk, ha az adathibát a hibásan bevitt adatok, hibásan gyűjtött adat, adatforrás hibás, elmaradt beállítás okozza.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Háttérfeldolgozásos adathiba feltárás esetén előny, hogy beengedi a hibákat.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Háttérfeldolgozásos adathiba feltárás esetén előny, hogy bármelyik rendszerhez csatolható, átalakítás nélkül.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Információs rendszer fő összetevői: Ember (döntéshozó),Rendszerezett információ ,Technikai apparátus (HW, SW)",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Információs technológiával működő rendszerekkel szemben funkcionális követelmény a külső, belső fenyegetések elleni védelem",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Információs technológiával működő rendszerekkel szemben funkcionális követelmény a tárolás módja.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Információs technológiával működő rendszerekkel szemben funkcionális követelmény az adatfeldolgozási feladat (algoritmusok).,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Integrált vállalatirányítási rendszerrel kapcsolatosan követelmény, hogy jogosultágnak megfelelő hozzáférés.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Irányitószám, telefonszám (adatfajta kategóriában) azt jelenti, hogy csonkolással földrajzi-közIgatási körzetekre jellemző adat nyerhető.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Karakteres adatfajtával minden aritmtikai művelet elvégezthető.,VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Karakteres: semmiféle művelet nem végezhető velük, adattartalommal nem összefüggő (maximum rendezni tudjuk, pl. ABC..) Pl: földrajzi nevek",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Komplex információs rendszerek kritériumai közé tartozik a duplikáció kizárása, felhasználói jogosultsági rendszer, egységes user interface és a vállalati igény kielégítés.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Lineáris funkcionális szervezeti forma esetén a törzsegység szakértői véleményt alkotnak, és utasítási joguk is van.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Lineáris szervezeti forma: sok adminisztráció, magasak a költségek, a szervezet nem tagolható tovább szélességében és mélységében.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Lineáris szervezetnél: egyszerű kapcsolatok, alacsony költség.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Lineáris szervezetnél: egyszerű kapcsolatok, magas költségek.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
Magyarországon az háttér-feldolgozásos adathiba a legelterjedtebb.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Mező szintű adathiba (értékkészlet, [>150év feletti életkor] )",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Olyan termék is értékesíthető, ami nem szerepel az anyagtörzsben, mivel lehetőség van annak felvitelére még a számla kiegyenlítése előtt.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Olyan termék is értékesíthető, mely nincs raktáron jelenleg",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
RTO jelentése Recovery Time objective.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Shipping point több üzemhez is hozzá lehet rendelve .,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Tervrendelésből (planned order) gyártási megrendelés(production order) képezhető.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Transportation planning point csak egy üzemhez tartozhat.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Vállalati műveleteket támogató rendszerek a Adatbeviteli rendszerek (RFID, vonalkód, QR).",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A megvalósíthatóság feltétele, hogy az adatok közvetlenül hozzáférhetők és értelmezhetők legyenek.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"A megvalósíthatóság nem feltétele, hogy az adatok közvetlenül hozzáférhetők és értelmezhetők legyenek.",VIR (igaz/hamis),2,igaz,hamis,,,,0 1
"Üzletmenet folytonosság tervezés esetén az RTO és RPO értékek teljesítése mellett fontos, hogy egyszerű mechanizmusokat kell tervezni baj esetére.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
"Üzletmenet folytonosság tervezés esetén az RTO, és RPO értékek teljesülés mellett fontos, hogy ki kell dolgozni a normál működéshez való visszatérés szabályait.",VIR (igaz/hamis),2,igaz,hamis,,,,1 0
Üzletmenet folytonosság tervezés két hatékonysági mutatója az RTO és az RPO.,VIR (igaz/hamis),2,igaz,hamis,,,,1 0
